"dt_mes","id_cuenta_contable","id_entidad_contable","id_epigrafe_phc"
"20260331","39603156","3081","299"
"20260331","39603553","3081","299"
"20260331","39603555","3081","299"
"20260331","39603556","3081","299"
"20260331","39605000","3081","299"
"20260331","39606000","3081","299"
"20260331","39607000","3081","299"
"20260331","39802153","3081","299"
"20260331","39802154","3081","299"
"20260331","39802155","3081","299"
"20260331","39802156","3081","299"
"20260331","39802255","3081","299"
"20260331","39802455","3081","299"
"20260331","39802553","3081","299"
"20260331","39802555","3081","299"
"20260331","39802556","3081","299"
"20260331","39808000","3081","299"
"20260331","39809000","3081","299"
"20260331","39900000","3081","299"
"20260331","39901000","3081","299"
"20260331","39902000","3081","299"
"20260331","39906504","3081","299"
"20260331","39908000","3081","299"
"20260331","39909000","3081","299"
"20260331","39910504","3081","299"
"20260331","39914110","3081","299"
"20260331","39914112","3081","299"
"20260331","39914115","3081","299"
"20260331","39914118","3081","299"
"20260331","39914149","3081","299"
"20260331","39914153","3081","299"
"20260331","39914154","3081","299"
"20260331","39914155","3081","299"
"20260331","39914156","3081","299"
"20260331","39914255","3081","299"
"20260331","39914510","3081","299"
"20260331","39914515","3081","299"
"20260331","39914516","3081","299"
"20260331","39914531","3081","299"
"20260331","39914553","3081","299"
"20260331","39914554","3081","299"
"20260331","39914555","3081","299"
"20260331","39914556","3081","299"
"20260331","39915115","3081","299"
"20260331","39915118","3081","299"
"20260331","39915149","3081","299"
"20260331","39915153","3081","299"
"20260331","39915154","3081","299"
"20260331","39915155","3081","299"
"20260331","39915156","3081","299"
"20260331","39915515","3081","299"
"20260331","39915553","3081","299"
"20260331","39915554","3081","299"
"20260331","39915555","3081","299"
"20260331","39915556","3081","299"
"20260331","39916110","3081","299"
"20260331","39916112","3081","299"
"20260331","39916113","3081","299"
"20260331","39916115","3081","299"
"20260331","39916118","3081","299"
"20260331","39916121","3081","299"
"20260331","39916149","3081","299"
"20260331","39916153","3081","299"
"20260331","39916154","3081","299"
"20260331","39916155","3081","299"
"20260331","39916156","3081","299"
"20260331","39916255","3081","299"
"20260331","39916515","3081","299"
"20260331","39916516","3081","299"
"20260331","39916548","3081","299"
"20260331","39916549","3081","299"
"20260331","39916553","3081","299"
"20260331","39916554","3081","299"
"20260331","39916555","3081","299"
"20260331","39916556","3081","299"
"20260331","39917504","3081","299"
"20260331","40100000","3081","299"
"20260331","40300000","3081","299"
"20260331","40301000","3081","299"
"20260331","40302000","3081","299"
"20260331","40303000","3081","299"
"20260331","40304000","3081","299"
"20260331","40305000","3081","299"
"20260331","40306000","3081","299"
"20260331","40400000","3081","299"
"20260331","40900102","3081","299"
"20260331","40900113","3081","299"
"20260331","40900114","3081","299"
"20260331","40900115","3081","299"
"20260331","40900116","3081","299"
"20260331","40900121","3081","299"
"20260331","40900137","3081","299"
"20260331","40900139","3081","299"
"20260331","40900143","3081","299"
"20260331","40900149","3081","299"
"20260331","40900153","3081","299"
"20260331","40900154","3081","299"
"20260331","40900155","3081","299"
"20260331","40900156","3081","299"
"20260331","40900255","3081","299"
"20260331","40900256","3081","299"
"20260331","40900355","3081","299"
"20260331","40900356","3081","299"
"20260331","40900455","3081","299"
"20260331","40900456","3081","299"
"20260331","41000000","3081","299"
"20260331","41002000","3081","299"
"20260331","50012000","3081","10402"
"20260331","50013000","3081","10402"
"20260331","50103546","3081","299"
"20260331","50109000","3081","10201"
"20260331","51000153","3081","10201"
"20260331","51000154","3081","10201"
"20260331","51000155","3081","10201"
"20260331","51000156","3081","10201"
"20260331","51000255","3081","10201"
"20260331","51000256","3081","10201"
"20260331","51000355","3081","10201"
"20260331","51000455","3081","10201"
"20260331","51000456","3081","10201"
"20260331","51000543","3081","10201"
"20260331","51000553","3081","10201"
"20260331","51000554","3081","10201"
"20260331","51000555","3081","10201"
"20260331","51000556","3081","10201"
"20260331","51000755","3081","10201"
"20260331","51001153","3081","10201"
"20260331","51001154","3081","10201"
"20260331","51001155","3081","10201"
"20260331","51001156","3081","10201"
"20260331","51001255","3081","10201"
"20260331","51001256","3081","10201"
"20260331","51001355","3081","10201"
"20260331","51001455","3081","10201"
"20260331","51001456","3081","10201"
"20260331","51001553","3081","10201"
"20260331","51001554","3081","10201"
"20260331","51001555","3081","10201"
"20260331","51001556","3081","10201"
"20260331","51001755","3081","10201"
"20260331","51003153","3081","10201"
"20260331","51003156","3081","10201"
"20260331","51003553","3081","10201"
"20260331","51004153","3081","10201"
"20260331","51004156","3081","10201"
"20260331","51004553","3081","10201"
"20260331","51006153","3081","10201"
"20260331","51006156","3081","10201"
"20260331","51006553","3081","10201"
"20260331","51007153","3081","10201"
"20260331","51007156","3081","10201"
"20260331","51007554","3081","10201"
"20260331","51009143","3081","10201"
"20260331","51009153","3081","10201"
"20260331","51009154","3081","10201"
"20260331","51009155","3081","10201"
"20260331","51009156","3081","10201"
"20260331","51009553","3081","10201"
"20260331","51009556","3081","10201"
"20260331","51010153","3081","10201"
"20260331","51011153","3081","10201"
"20260331","51011155","3081","10201"
"20260331","51011156","3081","10201"
"20260331","51200153","3081","10201"
"20260331","51200553","3081","10201"
"20260331","51301153","3081","299"
"20260331","51301155","3081","299"
"20260331","51301156","3081","299"
"20260331","51301515","3081","299"
"20260331","51301553","3081","299"
"20260331","51301555","3081","299"
"20260331","51301556","3081","299"
"20260331","51302115","3081","299"
"20260331","51302149","3081","299"
"20260331","51302153","3081","299"
"20260331","51302154","3081","299"
"20260331","51302155","3081","299"
"20260331","51302156","3081","299"
"20260331","51302504","3081","299"
"20260331","51302512","3081","299"
"20260331","51302513","3081","299"
"20260331","51302514","3081","299"
"20260331","51302515","3081","299"
"20260331","51302516","3081","299"
"20260331","51302519","3081","299"
"20260331","51302521","3081","299"
"20260331","51302522","3081","299"
"20260331","51302523","3081","299"
"20260331","51302534","3081","299"
"20260331","51302537","3081","299"
"20260331","51302538","3081","299"
"20260331","51302549","3081","299"
"20260331","51302553","3081","299"
"20260331","51302554","3081","299"
"20260331","51302555","3081","299"
"20260331","51302556","3081","299"
"20260331","51304153","3081","299"
"20260331","51304553","3081","299"
"20260331","51311115","3081","299"
"20260331","51311121","3081",""
"20260331","51311153","3081","299"
"20260331","51311154","3081","299"
"20260331","51311155","3081","299"
"20260331","51311156","3081","299"
"20260331","51311455","3081","299"
"20260331","51311515","3081","299"
"20260331","51311516","3081","299"
"20260331","51311534","3081","299"
"20260331","51311538","3081","299"
"20260331","51311549","3081","299"
"20260331","51311553","3081","299"
"20260331","51311554","3081","299"
"20260331","51311555","3081","299"
"20260331","51311556","3081","299"
"20260331","51311655","3081","299"
"20260331","51311855","3081","299"
"20260331","51311856","3081","299"
"20260331","51315155","3081","299"
"20260331","51315156","3081","299"
"20260331","51503000","3081","299"
"20260331","51504000","3081","299"
"20260331","51505000","3081","299"
"20260331","51507000","3081","299"
"20260331","53107000","3081","299"
"20260331","56100000","3081","299"
"20260331","56101000","3081","299"
"20260331","56200000","3081","299"
"20260331","56400000","3081","299"
"20260331","56401000","3081","299"
"20260331","56602000","3081","299"
"20260331","56604000","3081","299"
"20260331","56605000","3081","299"
"20260331","56700000","3081","299"
"20260331","56701000","3081","299"
"20260331","56702000","3081","299"
"20260331","56703000","3081","299"
"20260331","56704000","3081","299"
"20260331","56705000","3081","299"
"20260331","56706000","3081","299"
"20260331","56804000","3081","299"
"20260331","56806000","3081","299"
"20260331","56808000","3081","299"
"20260331","56809000","3081","299"
"20260331","56810000","3081","299"
"20260331","56811000","3081","299"
"20260331","56812000","3081","299"
"20260331","56901000","3081","299"
"20260331","56902000","3081","11401"
"20260331","56903000","3081","299"
"20260331","56905000","3081","299"
"20260331","56907000","3081","299"
"20260331","56908000","3081","299"
"20260331","56913000","3081","299"
"20260331","58001000","3081","299"
"20260331","58102000","3081","299"
"20260331","58103000","3081","299"
"20260331","58202000","3081","299"
"20260331","58307000","3081","299"
"20260331","58309000","3081","299"
"20260331","59200000","3081","299"
"20260331","60002000","3081","50201"
"20260331","60005000","3081","50201"
"20260331","60012000","3081","509"
"20260331","60013000","3081","509"
"20260331","60103546","3081","50201"
"20260331","60106000","3081","50201"
"20260331","60109000","3081","50201"
"20260331","61000153","3081","50101"
"20260331","61000154","3081","50101"
"20260331","61000155","3081","50101"
"20260331","61000156","3081","50101"
"20260331","61000255","3081","50101"
"20260331","61000256","3081","50101"
"20260331","61000355","3081","50101"
"20260331","61000455","3081","50101"
"20260331","61000456","3081","50101"
"20260331","61000514","3081","50101"
"20260331","61000543","3081","50101"
"20260331","61000553","3081","50101"
"20260331","61000554","3081","50101"
"20260331","61000555","3081","50101"
"20260331","61000556","3081","50101"
"20260331","61000755","3081","50101"
"20260331","61001153","3081","50101"
"20260331","61001154","3081","50101"
"20260331","61001155","3081","50101"
"20260331","61001156","3081","50101"
"20260331","61001255","3081","50101"
"20260331","61001256","3081","50101"
"20260331","61001355","3081","50101"
"20260331","61001455","3081","50101"
"20260331","61001456","3081","50101"
"20260331","61001553","3081","50101"
"20260331","61001554","3081","50101"
"20260331","61001555","3081","50101"
"20260331","61001556","3081","50101"
"20260331","61001755","3081","50101"
"20260331","61003153","3081","50101"
"20260331","61003156","3081","50101"
"20260331","61003553","3081","50101"
"20260331","61004153","3081","50101"
"20260331","61004156","3081","50101"
"20260331","61004553","3081","50101"
"20260331","61006156","3081","50101"
"20260331","61006553","3081","50101"
"20260331","61007153","3081","50101"
"20260331","61007155","3081","50101"
"20260331","61007156","3081","50101"
"20260331","61007554","3081","50101"
"20260331","61009143","3081","50101"
"20260331","61009153","3081","50101"
"20260331","61009154","3081","50101"
"20260331","61009155","3081","50101"
"20260331","61009156","3081","50101"
"20260331","61009553","3081","50101"
"20260331","61009556","3081","50101"
"20260331","61011153","3081","50101"
"20260331","61011155","3081","50101"
"20260331","61011156","3081","50101"
"20260331","61200153","3081","50101"
"20260331","61200553","3081","50101"
"20260331","61201153","3081","50101"
"20260331","61201156","3081","50101"
"20260331","61201553","3081","50101"
"20260331","61301153","3081","50201"
"20260331","61301155","3081","50201"
"20260331","61301156","3081","50201"
"20260331","61301515","3081","50201"
"20260331","61301553","3081","50201"
"20260331","61301555","3081","50201"
"20260331","61301556","3081","50201"
"20260331","61302115","3081","50201"
"20260331","61302143","3081","50201"
"20260331","61302149","3081","50201"
"20260331","61302153","3081","50201"
"20260331","61302154","3081","50201"
"20260331","61302155","3081","50201"
"20260331","61302156","3081","50201"
"20260331","61302504","3081","50201"
"20260331","61302512","3081","50201"
"20260331","61302513","3081","50201"
"20260331","61302514","3081","50201"
"20260331","61302515","3081","50201"
"20260331","61302516","3081","50201"
"20260331","61302519","3081","50201"
"20260331","61302521","3081","50201"
"20260331","61302522","3081","50201"
"20260331","61302523","3081","50201"
"20260331","61302534","3081","50201"
"20260331","61302537","3081","50201"
"20260331","61302538","3081","50201"
"20260331","61302548","3081","50201"
"20260331","61302549","3081","50201"
"20260331","61302553","3081","50201"
"20260331","61302554","3081","50201"
"20260331","61302555","3081","50201"
"20260331","61302556","3081","50201"
"20260331","61304153","3081","50201"
"20260331","61304553","3081","50201"
"20260331","61311115","3081","50201"
"20260331","61311121","3081","50201"
"20260331","61311153","3081","50201"
"20260331","61311154","3081","50201"
"20260331","61311155","3081","50201"
"20260331","61311156","3081","50201"
"20260331","61311455","3081","50201"
"20260331","61311515","3081","50201"
"20260331","61311516","3081","50201"
"20260331","61311534","3081","50201"
"20260331","61311538","3081","50201"
"20260331","61311549","3081","50201"
"20260331","61311553","3081","50201"
"20260331","61311554","3081","50201"
"20260331","61311555","3081","50201"
"20260331","61311556","3081","50201"
"20260331","61311655","3081","50201"
"20260331","61311855","3081","50201"
"20260331","61311856","3081","50201"
"20260331","61315155","3081","50201"
"20260331","61315156","3081","50201"
"20260331","61503000","3081","50201"
"20260331","61504000","3081","50201"
"20260331","61505000","3081","50201"
"20260331","61507000","3081","50201"
"20260331","61508000","3081","50201"
"20260331","61600000","3081","50201"
"20260331","61601502","3081","50201"
"20260331","62000000","3081","50201"
"20260331","62002000","3081","50201"
"20260331","62003000","3081","50201"
"20260331","62004000","3081","50201"
"20260331","62006000","3081","50201"
"20260331","62009000","3081","51001"
"20260331","62010000","3081","51001"
"20260331","63001000","3081","50201"
"20260331","63002000","3081","50201"
"20260331","63100000","3081","505"
"20260331","63102000","3081","505"
"20260331","63104153","3081","505"
"20260331","63104154","3081","505"
"20260331","63104155","3081","505"
"20260331","63104156","3081","505"
"20260331","63104255","3081","505"
"20260331","63104553","3081","505"
"20260331","63104554","3081","505"
"20260331","63104555","3081","505"
"20260331","63104556","3081","505"
"20260331","63104655","3081","505"
"20260331","63104855","3081","505"
"20260331","63107000","3081","505"
"20260331","63200000","3081","50401"
"20260331","63201000","3081","50401"
"20260331","63202000","3081","50401"
"20260331","63203000","3081","50401"
"20260331","63204000","3081","50401"
"20260331","63205000","3081","50401"
"20260331","63208000","3081","50401"
"20260331","63210000","3081","50401"
"20260331","63211000","3081","50401"
"20260331","63212000","3081","50101"
"20260331","63213000","3081","50101"
"20260331","63214000","3081","50401"
"20260331","63215000","3081","50401"
"20260331","63216000","3081","50401"
"20260331","63218000","3081","50401"
"20260331","63220000","3081","50401"
"20260331","63301000","3081","505"
"20260331","63302000","3081","505"
"20260331","63303000","3081","505"
"20260331","63304000","3081","505"
"20260331","63305000","3081","505"
"20260331","63306000","3081","505"
"20260331","63307000","3081","505"
"20260331","63309000","3081","50101"
"20260331","63400000","3081","505"
"20260331","63401000","3081","505"
"20260331","63402000","3081","505"
"20260331","63403000","3081","505"
"20260331","63406000","3081","505"
"20260331","63408000","3081","505"
"20260331","63409000","3081","505"
"20260331","64030501","3081","50101"
"20260331","64030502","3081","50101"
"20260331","64030608","3081","50101"
"20260331","64030609","3081","50101"
"20260331","64130501","3081","50101"
"20260331","64130502","3081","50101"
"20260331","64130504","3081","50101"
"20260331","64130505","3081","50101"
"20260331","64130515","3081","50101"
"20260331","64130546","3081","50101"
"20260331","64130553","3081","50101"
"20260331","64130608","3081","50101"
"20260331","64130609","3081","50101"
"20260331","64130615","3081","50101"
"20260331","64130646","3081","50101"
"20260331","64130802","3081","50101"
"20260331","64130855","3081","50101"
"20260331","64310608","3081","5A7"
"20260331","64310802","3081","5A7"
"20260331","64618523","3081","5A7"
"20260331","64618553","3081","5A7"
"20260331","64618599","3081","5A7"
"20260331","64618646","3081","5A7"
"20260331","66100000","3081","515"
"20260331","66101000","3081","515"
"20260331","66200000","3081","515"
"20260331","66300000","3081","515"
"20260331","66400000","3081","515"
"20260331","66401000","3081","515"
"20260331","66402000","3081","515"
"20260331","66404000","3081","515"
"20260331","66405000","3081","515"
"20260331","66408000","3081","515"
"20260331","66409000","3081","515"
"20260331","66410000","3081","515"
"20260331","66601000","3081","5B5"
"20260331","66602000","3081","51401"
"20260331","66604000","3081","5B5"
"20260331","66605000","3081","5B5"
"20260331","66700000","3081","515"
"20260331","66701000","3081","515"
"20260331","66702000","3081","515"
"20260331","66703000","3081","515"
"20260331","66704000","3081","515"
"20260331","66705000","3081","515"
"20260331","66706000","3081","515"
"20260331","66801000","3081","515"
"20260331","66802000","3081","515"
"20260331","66803000","3081","515"
"20260331","66804000","3081","515"
"20260331","66805000","3081","515"
"20260331","66806000","3081","515"
"20260331","66807000","3081","515"
"20260331","66808000","3081","515"
"20260331","66809000","3081","515"
"20260331","66810000","3081","515"
"20260331","66811000","3081","515"
"20260331","66812000","3081","515"
"20260331","66813000","3081","515"
"20260331","66814000","3081","515"
"20260331","66816000","3081","515"
"20260331","66817000","3081","515"
"20260331","66819000","3081","515"
"20260331","66820000","3081","515"
"20260331","66822000","3081","515"
"20260331","66823000","3081","50101"
"20260331","66824000","3081","50101"
"20260331","66825000","3081","50101"
"20260331","66826000","3081","515"
"20260331","66900000","3081","515"
"20260331","66901000","3081","515"
"20260331","66902000","3081","515"
"20260331","66903000","3081","515"
"20260331","66905000","3081","515"
"20260331","66907000","3081","515"
"20260331","66908000","3081","515"
"20260331","66909000","3081","515"
"20260331","66910000","3081","515"
"20260331","66911000","3081","515"
"20260331","66912000","3081","515"
"20260331","66913000","3081","515"
"20260331","67102153","3081","518"
"20260331","67102553","3081","518"
"20260331","67105153","3081","518"
"20260331","67105156","3081","518"
"20260331","67106153","3081","518"
"20260331","67106155","3081","518"
"20260331","67106156","3081","518"
"20260331","67106553","3081","518"
"20260331","67106554","3081","518"
"20260331","67106555","3081","518"
"20260331","67106556","3081","518"
"20260331","67108153","3081","518"
"20260331","67108155","3081","518"
"20260331","67108156","3081","518"
"20260331","67108553","3081","518"
"20260331","67108554","3081","518"
"20260331","67108555","3081","518"
"20260331","67108556","3081","518"
"20260331","67112153","3081","518"
"20260331","67112156","3081","518"
"20260331","67112553","3081","518"
"20260331","67112555","3081","518"
"20260331","67118153","3081","518"
"20260331","67118155","3081","518"
"20260331","67118156","3081","518"
"20260331","67118456","3081","518"
"20260331","67118555","3081","518"
"20260331","67134153","3081","518"
"20260331","67134155","3081","518"
"20260331","67134156","3081","518"
"20260331","67134553","3081","518"
"20260331","67134555","3081","518"
"20260331","67134556","3081","518"
"20260331","67134855","3081","518"
"20260331","67200153","3081","518"
"20260331","67200156","3081","518"
"20260331","67200553","3081","518"
"20260331","67200556","3081","518"
"20260331","67202153","3081","518"
"20260331","67202156","3081","518"
"20260331","67202553","3081","518"
"20260331","67203153","3081","518"
"20260331","67203155","3081","518"
"20260331","67203156","3081","518"
"20260331","67203553","3081","518"
"20260331","67204153","3081","518"
"20260331","67204156","3081","518"
"20260331","67205153","3081","518"
"20260331","67205156","3081","518"
"20260331","67205553","3081","518"
"20260331","67206115","3081","518"
"20260331","67206143","3081","518"
"20260331","67206149","3081","518"
"20260331","67206153","3081","518"
"20260331","67206154","3081","518"
"20260331","67206155","3081","518"
"20260331","67206156","3081","518"
"20260331","67206255","3081","518"
"20260331","67206355","3081","518"
"20260331","67206356","3081","518"
"20260331","67206455","3081","518"
"20260331","67206504","3081","518"
"20260331","67206515","3081","518"
"20260331","67206543","3081","518"
"20260331","67206553","3081","518"
"20260331","67206554","3081","518"
"20260331","67206555","3081","518"
"20260331","67206556","3081","518"
"20260331","67206655","3081","518"
"20260331","67206855","3081","518"
"20260331","67206856","3081","518"
"20260331","67207153","3081","518"
"20260331","67207155","3081","518"
"20260331","67207156","3081","518"
"20260331","67207255","3081","518"
"20260331","67207355","3081","518"
"20260331","67207455","3081","518"
"20260331","67207553","3081","518"
"20260331","67207554","3081","518"
"20260331","67207555","3081","518"
"20260331","67207556","3081","518"
"20260331","67207855","3081","518"
"20260331","67208153","3081","518"
"20260331","67208155","3081","518"
"20260331","67208156","3081","518"
"20260331","67208455","3081","518"
"20260331","67208553","3081","518"
"20260331","67208555","3081","518"
"20260331","67208556","3081","518"
"20260331","67208755","3081","518"
"20260331","67208855","3081","518"
"20260331","67210143","3081","518"
"20260331","67210153","3081","518"
"20260331","67210154","3081","518"
"20260331","67210155","3081","518"
"20260331","67210156","3081","518"
"20260331","67210356","3081","518"
"20260331","67210543","3081","518"
"20260331","67210553","3081","518"
"20260331","67210554","3081","518"
"20260331","67210555","3081","518"
"20260331","67210556","3081","518"
"20260331","67211153","3081","518"
"20260331","67211155","3081","518"
"20260331","67211156","3081","518"
"20260331","67211543","3081","518"
"20260331","67211553","3081","518"
"20260331","67212153","3081","518"
"20260331","67212154","3081","518"
"20260331","67212155","3081","518"
"20260331","67212156","3081","518"
"20260331","67212553","3081","518"
"20260331","67213139","3081","517"
"20260331","67213143","3081","517"
"20260331","67213153","3081","517"
"20260331","67213154","3081","517"
"20260331","67213155","3081","517"
"20260331","67213156","3081","517"
"20260331","67213543","3081","517"
"20260331","67213553","3081","517"
"20260331","67213554","3081","517"
"20260331","67213555","3081","517"
"20260331","67213556","3081","517"
"20260331","67214153","3081","518"
"20260331","67214155","3081","518"
"20260331","67214156","3081","518"
"20260331","67214553","3081","518"
"20260331","67215153","3081","517"
"20260331","67215154","3081","517"
"20260331","67215156","3081","517"
"20260331","67216153","3081","518"
"20260331","67216154","3081","518"
"20260331","67216155","3081","518"
"20260331","67216156","3081","518"
"20260331","67216355","3081","518"
"20260331","67216455","3081","518"
"20260331","67216544","3081","518"
"20260331","67216553","3081","518"
"20260331","67216554","3081","518"
"20260331","67216555","3081","518"
"20260331","67216556","3081","518"
"20260331","67216855","3081","518"
"20260331","67216856","3081","518"
"20260331","67217153","3081","518"
"20260331","67217154","3081","518"
"20260331","67217155","3081","518"
"20260331","67217156","3081","518"
"20260331","67217255","3081","518"
"20260331","67217455","3081","518"
"20260331","67217553","3081","518"
"20260331","67217555","3081","518"
"20260331","67217556","3081","518"
"20260331","67218153","3081","518"
"20260331","67218155","3081","518"
"20260331","67218156","3081","518"
"20260331","67218455","3081","518"
"20260331","67218553","3081","518"
"20260331","67218555","3081","518"
"20260331","67219153","3081","518"
"20260331","67219154","3081","518"
"20260331","67219155","3081","518"
"20260331","67219156","3081","518"
"20260331","67219553","3081","518"
"20260331","67219554","3081","518"
"20260331","67219555","3081","518"
"20260331","67219556","3081","518"
"20260331","67220155","3081","518"
"20260331","67220553","3081","518"
"20260331","67220555","3081","518"
"20260331","67225153","3081","517"
"20260331","67225155","3081","517"
"20260331","67225156","3081","517"
"20260331","67225553","3081","517"
"20260331","67226155","3081","517"
"20260331","67227153","3081","518"
"20260331","67227155","3081","518"
"20260331","67227156","3081","518"
"20260331","67227553","3081","518"
"20260331","67228153","3081","517"
"20260331","67228154","3081","517"
"20260331","67228155","3081","517"
"20260331","67228156","3081","517"
"20260331","67228553","3081","517"
"20260331","67228554","3081","517"
"20260331","67228555","3081","517"
"20260331","67229155","3081","517"
"20260331","67230153","3081","518"
"20260331","67230155","3081","518"
"20260331","67230156","3081","518"
"20260331","67230553","3081","518"
"20260331","67230555","3081","518"
"20260331","67232153","3081","518"
"20260331","67232154","3081","518"
"20260331","67232155","3081","518"
"20260331","67232156","3081","518"
"20260331","67232553","3081","518"
"20260331","67232554","3081","518"
"20260331","67232555","3081","518"
"20260331","67232556","3081","518"
"20260331","67232655","3081","518"
"20260331","67232755","3081","518"
"20260331","67232855","3081","518"
"20260331","67233153","3081","518"
"20260331","67233155","3081","518"
"20260331","67233156","3081","518"
"20260331","67233255","3081","518"
"20260331","67233553","3081","518"
"20260331","67233554","3081","518"
"20260331","67233555","3081","518"
"20260331","67233556","3081","518"
"20260331","67233655","3081","518"
"20260331","67233755","3081","518"
"20260331","67233855","3081","518"
"20260331","67233856","3081","518"
"20260331","67234153","3081","518"
"20260331","67234154","3081","518"
"20260331","67234155","3081","518"
"20260331","67234156","3081","518"
"20260331","67234455","3081","518"
"20260331","67234553","3081","518"
"20260331","67234554","3081","518"
"20260331","67234555","3081","518"
"20260331","67234556","3081","518"
"20260331","67234655","3081","518"
"20260331","67234755","3081","518"
"20260331","67234855","3081","518"
"20260331","67234856","3081","518"
"20260331","67235153","3081","518"
"20260331","67235553","3081","518"
"20260331","67235556","3081","518"
"20260331","67236000","3081","518"
"20260331","67243000","3081","518"
"20260331","67244153","3081","518"
"20260331","67244154","3081","518"
"20260331","67244156","3081","518"
"20260331","67244553","3081","518"
"20260331","67246153","3081","518"
"20260331","67246553","3081","518"
"20260331","67247153","3081","518"
"20260331","67247155","3081","518"
"20260331","67247156","3081","518"
"20260331","67247553","3081","518"
"20260331","67249153","3081","518"
"20260331","67300000","3081","517"
"20260331","67302000","3081","518"
"20260331","67306000","3081","515"
"20260331","67309000","3081","517"
"20260331","67401000","3081","520"
"20260331","67402000","3081","520"
"20260331","67403000","3081","512"
"20260331","67404000","3081","520"
"20260331","67407000","3081","50201"
"20260331","67408000","3081","50201"
"20260331","67500000","3081","516"
"20260331","67600000","3081","516"
"20260331","67601000","3081","516"
"20260331","67602000","3081","516"
"20260331","67603000","3081","516"
"20260331","67604000","3081","516"
"20260331","67605000","3081","516"
"20260331","67606000","3081","516"
"20260331","67607000","3081","516"
"20260331","67608000","3081","516"
"20260331","67609000","3081","516"
"20260331","67610000","3081","516"
"20260331","67611000","3081","516"
"20260331","67612000","3081","516"
"20260331","67613000","3081","516"
"20260331","67614000","3081","516"
"20260331","67615000","3081","516"
"20260331","67700000","3081","516"
"20260331","67701000","3081","516"
"20260331","68001000","3081","515"
"20260331","68100000","3081","528"
"20260331","68101000","3081","528"
"20260331","68102000","3081","515"
"20260331","68103000","3081","505"
"20260331","68104000","3081","515"
"20260331","68105000","3081","515"
"20260331","68106000","3081","515"
"20260331","68200000","3081","515"
"20260331","68201000","3081","515"
"20260331","68202000","3081","515"
"20260331","68204000","3081","515"
"20260331","68205000","3081","515"
"20260331","68207000","3081","515"
"20260331","68208000","3081","515"
"20260331","68300000","3081","515"
"20260331","68301000","3081","515"
"20260331","68302000","3081","515"
"20260331","68303000","3081","515"
"20260331","68305000","3081","515"
"20260331","68306000","3081","515"
"20260331","68307000","3081","515"
"20260331","68308000","3081","515"
"20260331","68309000","3081","515"
"20260331","68310000","3081","515"
"20260331","68311000","3081","515"
"20260331","68313000","3081","515"
"20260331","68314000","3081","515"
"20260331","68316000","3081","515"
"20260331","68317000","3081","515"
"20260331","68318000","3081","515"
"20260331","68319000","3081","515"
"20260331","68321000","3081","51401"
"20260331","68323000","3081","51401"
"20260331","68326000","3081","51401"
"20260331","68409000","3081","517"
"20260331","68410000","3081","517"
"20260331","68411000","3081","517"
"20260331","68412000","3081","517"
"20260331","68413000","3081","517"
"20260331","68414000","3081","512"
"20260331","68415000","3081","517"
"20260331","68416000","3081","512"
"20260331","68418000","3081","512"
"20260331","68419000","3081","517"
"20260331","68420000","3081","517"
"20260331","68423000","3081","517"
"20260331","68424000","3081","517"
"20260331","68425000","3081","512"
"20260331","68427000","3081","512"
"20260331","68428000","3081","512"
"20260331","68499000","3081","512"
"20260331","68503000","3081","50101"
"20260331","68504000","3081","517"
"20260331","68514000","3081","50101"
"20260331","68517000","3081","517"
"20260331","68518000","3081","50101"
"20260331","68524000","3081","50101"
"20260331","68526000","3081","50101"
"20260331","68527000","3081","50101"
"20260331","68528000","3081","50101"
"20260331","69001000","3081","515"
"20260331","69100000","3081","515"
"20260331","69101000","3081","515"
"20260331","69102000","3081","515"
"20260331","69103000","3081","515"
"20260331","69104000","3081","515"
"20260331","69105000","3081","515"
"20260331","69108000","3081","515"
"20260331","69110000","3081","515"
"20260331","69200000","3081","525"
"20260331","69202000","3081","525"
"20260331","70002000","3081","50101"
"20260331","70005000","3081","50101"
"20260331","70012000","3081","509"
"20260331","70013000","3081","509"
"20260331","71000153","3081","50101"
"20260331","71000155","3081","50101"
"20260331","71000156","3081","50101"
"20260331","71000515","3081","50101"
"20260331","71000553","3081","50101"
"20260331","71000556","3081","50101"
"20260331","71002153","3081","50101"
"20260331","71002155","3081","50101"
"20260331","71002156","3081","50101"
"20260331","71002553","3081","50101"
"20260331","71012153","3081","518"
"20260331","71012553","3081","518"
"20260331","71100553","3081","50101"
"20260331","71100556","3081","50101"
"20260331","71102553","3081","50101"
"20260331","71200153","3081","50101"
"20260331","71200154","3081","50101"
"20260331","71200156","3081","50101"
"20260331","71200553","3081","50101"
"20260331","71202153","3081","50101"
"20260331","71202156","3081","50101"
"20260331","71202553","3081","50101"
"20260331","71204153","3081","50101"
"20260331","71204553","3081","50101"
"20260331","71207553","3081","50101"
"20260331","71300153","3081","50101"
"20260331","71300156","3081","50101"
"20260331","71300553","3081","50101"
"20260331","71302153","3081","50101"
"20260331","71308153","3081","50101"
"20260331","71310153","3081","50101"
"20260331","71310155","3081","50101"
"20260331","71310156","3081","50101"
"20260331","71310553","3081","50101"
"20260331","71310556","3081","50101"
"20260331","71312153","3081","50101"
"20260331","71312155","3081","50101"
"20260331","71312156","3081","50101"
"20260331","71312553","3081","50101"
"20260331","71319153","3081","518"
